direction,is_congested,weather,temp,rain_mm,humidity,visibility,day_of_week,is_holiday,is_rush_hour,adverse_weather_score,rush_weather_interaction
1,1,1,26.8,0.0,94.62,8700.0,2,0,1,0,0
0,0,1,27.9,0.0,91.73,8200.0,2,0,0,0,0
1,0,1,27.9,0.0,91.73,8200.0,2,0,0,0,0
0,0,1,27.0,0.0,94.28,4000.0,2,0,0,0,0
1,0,1,27.0,0.0,94.28,4000.0,2,0,0,0,0
0,0,2,29.0,0.0,88.99,8000.0,2,0,0,0,0
1,0,2,29.0,0.0,88.99,8000.0,2,0,0,0,0
0,0,2,30.0,0.0,84.01,10000.0,2,0,1,0,0
1,0,2,30.0,0.0,84.01,10000.0,2,0,1,0,0
0,1,2,29.0,0.0,88.99,10000.0,2,0,1,0,0
1,1,2,29.0,0.0,88.99,10000.0,2,0,1,0,0
0,0,2,28.0,0.0,94.32,9000.0,2,0,0,0,0
1,0,2,28.0,0.0,94.32,9000.0,2,0,0,0,0
0,0,2,29.2,0.0,87.27,9700.0,2,0,0,0,0
1,0,2,29.2,0.0,87.27,9700.0,2,0,0,0,0
0,0,0,31.0,0.0,84.11,10000.0,1,0,0,0,0
1,0,0,31.0,0.0,84.11,10000.0,1,0,0,0,0
0,0,2,30.7,0.0,82.88,17400.0,1,0,1,0,0
1,1,2,30.7,0.0,82.88,17400.0,1,0,1,0,0
0,1,2,30.7,0.0,82.88,17400.0,1,0,1,0,0
1,1,2,30.7,0.0,82.88,17400.0,1,0,1,0,0
0,0,2,34.5,0.0,62.76,10100.0,1,0,0,0,0
1,0,2,34.5,0.0,62.76,10100.0,1,0,0,0,0
0,0,2,33.0,0.0,75.11,10000.0,1,0,0,0,0
1,0,2,33.0,0.0,75.11,10000.0,1,0,0,0,0
0,0,0,34.0,0.0,63.15,10000.0,1,0,0,0,0
1,0,0,34.0,0.0,63.15,10000.0,1,0,0,0,0
0,1,2,35.5,0.0,59.4,10100.0,1,0,1,0,0
1,0,2,35.5,0.0,59.4,10100.0,1,0,1,0,0
0,1,0,34.0,0.0,63.15,10000.0,1,0,1,0,0
1,0,0,34.0,0.0,63.15,10000.0,1,0,1,0,0
0,0,1,26.0,0.0,94.23,2000.0,1,0,0,0,0
1,0,1,26.0,0.0,94.23,2000.0,1,0,0,0,0
0,0,2,26.2,0.0,94.44,10000.0,1,0,0,0,0
1,0,2,26.2,0.0,94.44,10000.0,1,0,0,0,0
0,0,0,32.0,0.0,62.72,10000.0,0,0,0,0,0
1,0,0,32.0,0.0,62.72,10000.0,0,0,0,0,0
0,1,2,31.4,0.0,71.29,10100.0,0,0,1,0,0
1,1,2,31.4,0.0,71.29,10100.0,0,0,1,0,0
0,1,2,31.4,0.0,71.29,10100.0,0,0,1,0,0
1,1,2,31.4,0.0,71.29,10100.0,0,0,1,0,0
0,0,2,35.8,0.0,54.23,17400.0,0,0,0,0,0
1,0,2,35.8,0.0,54.23,17400.0,0,0,0,0,0
0,0,0,37.0,0.0,53.51,10000.0,0,0,0,0,0
1,0,0,37.0,0.0,53.51,10000.0,0,0,0,0,0
0,0,0,38.0,0.0,50.67,10000.0,0,0,0,0,0
1,0,0,38.0,0.0,50.67,10000.0,0,0,0,0,0
0,0,2,38.5,0.0,45.79,17400.0,0,0,1,0,0
1,0,2,38.5,0.0,45.79,17400.0,0,0,1,0,0
0,1,0,38.0,0.0,44.98,10000.0,0,0,1,0,0
1,1,0,38.0,0.0,44.98,10000.0,0,0,1,0,0
0,0,2,36.0,0.0,53.26,10000.0,0,0,0,0,0
1,0,2,36.0,0.0,53.26,10000.0,0,0,0,0,0
0,0,2,33.5,0.0,60.51,17300.0,0,0,0,0,0
1,0,2,33.5,0.0,60.51,17300.0,0,0,0,0,0
0,0,0,29.0,0.0,88.99,10000.0,6,0,0,0,0
1,0,0,29.0,0.0,88.99,10000.0,6,0,0,0,0
0,0,2,30.5,0.0,86.7,9900.0,6,0,1,0,0
1,0,2,30.5,0.0,86.7,9900.0,6,0,1,0,0
0,0,2,30.5,0.0,86.7,9900.0,6,0,1,0,0
1,0,2,30.5,0.0,86.7,9900.0,6,0,1,0,0
0,0,2,34.5,0.0,62.75,10100.0,6,0,0,0,0
1,0,2,34.5,0.0,62.75,10100.0,6,0,0,0,0
0,0,0,36.0,0.0,56.52,10000.0,6,0,0,0,0
1,0,0,36.0,0.0,56.52,10000.0,6,0,0,0,0
0,0,0,38.0,0.0,50.67,10000.0,6,0,0,0,0
1,0,0,38.0,0.0,50.67,10000.0,6,0,0,0,0
0,1,2,38.5,0.0,48.43,10100.0,6,0,1,0,0
1,0,2,38.5,0.0,48.43,10100.0,6,0,1,0,0
0,1,0,37.0,0.0,50.42,10000.0,6,0,1,0,0
1,1,0,37.0,0.0,50.42,10000.0,6,0,1,0,0
0,0,0,36.0,0.0,53.26,10000.0,6,0,0,0,0
1,0,0,36.0,0.0,53.26,10000.0,6,0,0,0,0
0,0,0,34.0,0.0,59.07,10000.0,6,0,0,0,0
1,0,0,34.0,0.0,59.07,10000.0,6,0,0,0,0
0,0,0,28.0,0.0,83.79,10000.0,5,0,0,0,0
1,0,0,28.0,0.0,83.79,10000.0,5,0,0,0,0
0,0,0,28.7,0.0,87.64,10100.0,5,0,1,0,0
1,0,0,28.7,0.0,87.64,10100.0,5,0,1,0,0
0,0,0,28.7,0.0,87.64,10100.0,5,0,1,0,0
1,0,0,28.7,0.0,87.64,10100.0,5,0,1,0,0
0,1,2,32.8,0.0,69.28,10100.0,5,0,0,0,0
1,0,2,32.8,0.0,69.28,10100.0,5,0,0,0,0
0,1,2,34.0,0.0,66.98,10000.0,5,0,0,0,0
1,0,2,34.0,0.0,66.98,10000.0,5,0,0,0,0
0,1,2,36.0,0.0,56.52,10000.0,5,0,0,0,0
1,0,2,36.0,0.0,56.52,10000.0,5,0,0,0,0
0,1,2,36.4,0.0,55.83,10100.0,5,0,1,0,0
1,1,2,36.4,0.0,55.83,10100.0,5,0,1,0,0
0,1,2,35.0,0.2,59.73,10000.0,5,0,1,1,1
1,1,2,35.0,0.2,59.73,10000.0,5,0,1,1,1
0,0,0,34.0,0.0,66.98,10000.0,5,0,0,0,0
1,0,0,34.0,0.0,66.98,10000.0,5,0,0,0,0
0,0,0,32.1,0.0,75.05,10000.0,5,0,0,0,0
1,0,0,32.1,0.0,75.05,10000.0,5,0,0,0,0
0,0,2,25.0,0.0,100.0,10000.0,4,0,0,0,0
1,0,2,25.0,0.0,100.0,10000.0,4,0,0,0,0
0,0,2,25.8,0.0,94.98,10100.0,4,0,1,0,0
1,0,2,25.8,0.0,94.98,10100.0,4,0,1,0,0
0,0,2,25.8,0.0,94.98,10100.0,4,0,1,0,0
1,0,2,25.8,0.0,94.98,10100.0,4,0,1,0,0
0,0,2,29.5,0.0,77.4,10000.0,4,0,0,0,0
1,0,2,29.5,0.0,77.4,10000.0,4,0,0,0,0
0,0,2,31.0,0.0,74.79,10000.0,4,0,0,0,0
1,0,2,31.0,0.0,74.79,10000.0,4,0,0,0,0
0,0,0,33.0,0.0,66.78,10000.0,4,0,0,0,0
1,0,0,33.0,0.0,66.78,10000.0,4,0,0,0,0
0,1,2,34.1,0.0,60.19,17400.0,4,0,1,0,0
1,0,2,34.1,0.0,60.19,17400.0,4,0,1,0,0
0,1,2,34.0,0.0,59.51,10000.0,4,0,1,0,0
1,1,2,34.0,0.0,59.51,10000.0,4,0,1,0,0
0,0,0,31.0,0.0,74.79,10000.0,4,0,0,0,0
1,0,0,31.0,0.0,74.79,10000.0,4,0,0,0,0
0,0,2,29.5,0.0,84.7,10000.0,4,0,0,0,0
1,0,2,29.5,0.0,84.7,10000.0,4,0,0,0,0
0,0,2,26.0,0.0,100.0,8000.0,3,0,0,0,0
1,0,2,26.0,0.0,100.0,8000.0,3,0,0,0,0
0,0,1,27.4,0.0,92.63,9900.0,3,0,1,0,0
1,0,1,27.4,0.0,92.63,9900.0,3,0,1,0,0
0,1,1,27.4,0.0,92.63,9900.0,3,0,1,0,0
1,1,1,27.4,0.0,92.63,9900.0,3,0,1,0,0
0,0,2,30.1,0.0,78.22,10100.0,3,0,0,0,0
1,0,2,30.1,0.0,78.22,10100.0,3,0,0,0,0
0,0,0,32.0,0.0,70.66,10000.0,3,0,0,0,0
1,0,0,32.0,0.0,70.66,10000.0,3,0,0,0,0
0,0,0,35.0,0.0,59.73,10000.0,3,0,0,0,0
1,0,0,35.0,0.0,59.73,10000.0,3,0,0,0,0
0,0,2,34.7,0.0,62.91,10100.0,3,0,1,0,0
1,0,2,34.7,0.0,62.91,10100.0,3,0,1,0,0
0,1,0,35.0,0.0,59.73,10000.0,3,0,1,0,0
1,1,0,35.0,0.0,59.73,10000.0,3,0,1,0,0
0,0,0,33.0,0.0,70.84,10000.0,3,0,0,0,0
1,0,0,33.0,0.0,70.84,10000.0,3,0,0,0,0
0,0,2,30.7,0.0,78.1,10000.0,3,0,0,0,0
1,0,2,30.7,0.0,78.1,10000.0,3,0,0,0,0
0,0,0,30.0,0.0,89.07,8000.0,2,0,0,0,0
1,0,0,30.0,0.0,89.07,8000.0,2,0,0,0,0
0,0,2,30.5,0.0,89.08,9100.0,2,0,1,0,0
1,1,2,30.5,0.0,89.08,9100.0,2,0,1,0,0
0,1,2,30.5,0.0,89.08,9100.0,2,0,1,0,0
1,1,2,30.5,0.0,89.08,9100.0,2,0,1,0,0
0,0,2,34.2,0.0,73.83,9900.0,2,0,0,0,0
1,0,2,34.2,0.0,73.83,9900.0,2,0,0,0,0
0,0,2,35.0,0.0,71.19,10000.0,2,0,0,0,0
1,0,2,35.0,0.0,71.19,10000.0,2,0,0,0,0
0,0,2,36.0,0.0,63.57,10000.0,2,0,0,0,0
1,0,2,36.0,0.0,63.57,10000.0,2,0,0,0,0
0,0,2,36.9,0.0,58.59,10100.0,2,0,1,0,0
1,0,2,36.9,0.0,58.59,10100.0,2,0,1,0,0
0,1,0,35.0,0.0,67.18,10000.0,2,0,1,0,0
1,1,0,35.0,0.0,67.18,10000.0,2,0,1,0,0
0,0,2,26.0,0.0,94.23,10000.0,2,0,0,0,0
1,0,2,26.0,0.0,94.23,10000.0,2,0,0,0,0
0,0,2,26.7,0.0,91.42,9900.0,2,0,0,0,0
1,0,2,26.7,0.0,91.42,9900.0,2,0,0,0,0
0,0,0,28.0,0.0,88.92,5000.0,1,0,0,0,0
1,0,0,28.0,0.0,88.92,5000.0,1,0,0,0,0
0,0,0,29.6,0.0,93.71,9500.0,1,0,1,0,0
1,1,0,29.6,0.0,93.71,9500.0,1,0,1,0,0
0,1,0,29.6,0.0,93.71,9500.0,1,0,1,0,0
1,1,0,29.6,0.0,93.71,9500.0,1,0,1,0,0
0,0,2,33.5,0.0,73.66,9600.0,1,0,0,0,0
1,0,2,33.5,0.0,73.66,9600.0,1,0,0,0,0
0,0,2,35.0,0.0,67.18,9000.0,1,0,0,0,0
1,0,2,35.0,0.0,67.18,9000.0,1,0,0,0,0
0,0,2,37.0,0.0,56.76,10000.0,1,0,0,0,0
1,0,2,37.0,0.0,56.76,10000.0,1,0,0,0,0
0,1,2,37.1,0.0,52.03,17400.0,1,0,1,0,0
1,0,2,37.1,0.0,52.03,17400.0,1,0,1,0,0
0,1,0,37.0,0.0,53.51,10000.0,1,0,1,0,0
1,0,0,37.0,0.0,53.51,10000.0,1,0,1,0,0
0,0,0,34.0,0.0,63.15,10000.0,1,0,0,0,0
1,0,0,34.0,0.0,63.15,10000.0,1,0,0,0,0
0,0,2,32.7,0.0,76.91,10000.0,1,0,0,0,0
1,0,2,32.7,0.0,76.91,10000.0,1,0,0,0,0
0,0,0,28.0,0.0,88.92,10000.0,0,0,0,0,0
1,0,0,28.0,0.0,88.92,10000.0,0,0,0,0,0
0,1,0,27.7,0.0,92.87,8800.0,0,0,1,0,0
1,1,0,27.7,0.0,92.87,8800.0,0,0,1,0,0
0,1,0,27.7,0.0,92.87,8800.0,0,0,1,0,0
1,1,0,27.7,0.0,92.87,8800.0,0,0,1,0,0
0,0,2,32.1,0.0,71.25,9100.0,0,0,0,0,0
1,0,2,32.1,0.0,71.25,9100.0,0,0,0,0,0
0,0,2,33.0,0.0,70.84,9000.0,0,0,0,0,0
1,0,2,33.0,0.0,70.84,9000.0,0,0,0,0,0
0,0,2,35.0,0.1,63.36,10000.0,0,0,0,1,0
1,0,2,35.0,0.1,63.36,10000.0,0,0,0,1,0
0,0,2,36.1,0.0,51.72,17400.0,0,0,1,0,0
1,0,2,36.1,0.0,51.72,17400.0,0,0,1,0,0
0,1,0,36.0,0.1,53.26,10000.0,0,0,1,1,1
1,1,0,36.0,0.1,53.26,10000.0,0,0,1,1,1
0,0,0,31.0,0.0,70.48,9000.0,0,0,0,0,0
1,0,0,31.0,0.0,70.48,9000.0,0,0,0,0,0
0,0,0,30.8,0.0,84.11,16300.0,0,0,0,0,0
1,0,0,30.8,0.0,84.11,16300.0,0,0,0,0,0
0,0,0,26.0,0.0,94.23,10000.0,6,0,0,0,0
1,0,0,26.0,0.0,94.23,10000.0,6,0,0,0,0
0,0,2,26.7,0.0,92.05,9000.0,6,0,1,0,0
1,0,2,26.7,0.0,92.05,9000.0,6,0,1,0,0
0,0,2,26.7,0.0,92.05,9000.0,6,0,1,0,0
1,0,2,26.7,0.0,92.05,9000.0,6,0,1,0,0
0,0,2,30.4,0.0,76.29,10100.0,6,0,0,0,0
1,0,2,30.4,0.0,76.29,10100.0,6,0,0,0,0
0,0,2,32.0,0.0,74.95,10000.0,6,0,0,0,0
1,0,2,32.0,0.0,74.95,10000.0,6,0,0,0,0
0,0,2,35.0,0.0,56.29,10000.0,6,0,0,0,0
1,0,2,35.0,0.0,56.29,10000.0,6,0,0,0,0
0,1,2,34.7,0.0,58.13,10100.0,6,0,1,0,0
1,0,2,34.7,0.0,58.13,10100.0,6,0,1,0,0
0,1,0,35.0,0.0,56.29,10000.0,6,0,1,0,0
1,1,0,35.0,0.0,56.29,10000.0,6,0,1,0,0
0,0,2,30.0,0.0,70.3,10000.0,6,0,0,0,0
1,0,2,30.0,0.0,70.3,10000.0,6,0,0,0,0
0,0,2,29.0,0.0,85.28,10000.0,6,0,0,0,0
1,0,2,29.0,0.0,85.28,10000.0,6,0,0,0,0
0,0,0,26.0,0.0,88.76,10000.0,5,0,0,0,0
1,0,0,26.0,0.0,88.76,10000.0,5,0,0,0,0
0,0,2,27.5,0.0,88.97,10000.0,5,0,1,0,0
1,0,2,27.5,0.0,88.97,10000.0,5,0,1,0,0
0,0,2,27.5,0.0,88.97,10000.0,5,0,1,0,0
1,0,2,27.5,0.0,88.97,10000.0,5,0,1,0,0
0,1,2,30.4,0.0,78.11,10000.0,5,0,0,0,0
1,0,2,30.4,0.0,78.11,10000.0,5,0,0,0,0
0,1,2,32.0,0.0,70.66,10000.0,5,0,0,0,0
1,0,2,32.0,0.0,70.66,10000.0,5,0,0,0,0
0,1,0,34.0,0.0,59.51,10000.0,5,0,0,0,0
1,0,0,34.0,0.0,59.51,10000.0,5,0,0,0,0
0,1,2,33.3,0.0,64.15,10000.0,5,0,1,0,0
1,1,2,33.3,0.0,64.15,10000.0,5,0,1,0,0
0,1,2,33.0,0.0,66.78,10000.0,5,0,1,0,0
1,1,2,33.0,0.0,66.78,10000.0,5,0,1,0,0
0,0,0,27.0,0.0,88.84,10000.0,5,0,0,0,0
1,0,0,27.0,0.0,88.84,10000.0,5,0,0,0,0
0,0,2,26.4,0.0,93.64,10000.0,5,0,0,0,0
1,0,2,26.4,0.0,93.64,10000.0,5,0,0,0,0
0,0,2,27.0,0.0,94.28,8000.0,4,0,0,0,0
1,0,2,27.0,0.0,94.28,8000.0,4,0,0,0,0
0,0,2,26.8,0.0,95.05,9500.0,4,0,1,0,0
1,0,2,26.8,0.0,95.05,9500.0,4,0,1,0,0
0,0,2,26.8,0.0,95.05,9500.0,4,0,1,0,0
1,0,2,26.8,0.0,95.05,9500.0,4,0,1,0,0
0,0,2,30.7,0.0,76.02,10000.0,4,0,0,0,0
1,0,2,30.7,0.0,76.02,10000.0,4,0,0,0,0
0,0,1,31.0,0.0,74.79,10000.0,4,0,0,0,0
1,0,1,31.0,0.0,74.79,10000.0,4,0,0,0,0
0,0,0,31.0,0.0,74.79,10000.0,4,0,0,0,0
1,0,0,31.0,0.0,74.79,10000.0,4,0,0,0,0
0,1,2,30.7,0.0,82.75,10000.0,4,0,1,0,0
1,0,2,30.7,0.0,82.75,10000.0,4,0,1,0,0
0,1,2,30.0,0.0,84.01,8000.0,4,0,1,0,0
1,1,2,30.0,0.0,84.01,8000.0,4,0,1,0,0
0,0,2,25.0,0.0,94.19,10000.0,4,0,0,0,0
1,0,2,25.0,0.0,94.19,10000.0,4,0,0,0,0
0,0,2,26.5,0.0,93.65,10000.0,4,0,0,0,0
1,0,2,26.5,0.0,93.65,10000.0,4,0,0,0,0
0,0,1,27.0,0.0,88.84,10000.0,3,0,0,0,0
1,0,1,27.0,0.0,88.84,10000.0,3,0,0,0,0
0,0,1,27.7,0.0,87.03,10000.0,3,0,1,0,0
1,0,1,27.7,0.0,87.03,10000.0,3,0,1,0,0
0,1,1,27.7,0.0,87.03,10000.0,3,0,1,0,0
1,1,1,27.7,0.0,87.03,10000.0,3,0,1,0,0
0,0,2,27.8,0.0,89.52,10000.0,3,0,0,0,0
1,0,2,27.8,0.0,89.52,10000.0,3,0,0,0,0
0,0,1,28.0,0.0,88.92,10000.0,3,0,0,0,0
1,0,1,28.0,0.0,88.92,10000.0,3,0,0,0,0
0,0,1,30.0,0.0,79.2,10000.0,3,0,0,0,0
1,0,1,30.0,0.0,79.2,10000.0,3,0,0,0,0
0,0,2,30.7,0.0,76.84,10000.0,3,0,1,0,0
1,0,2,30.7,0.0,76.84,10000.0,3,0,1,0,0
0,1,2,29.0,0.0,88.99,10000.0,3,0,1,0,0
1,1,2,29.0,0.0,88.99,10000.0,3,0,1,0,0
0,0,2,28.0,0.0,88.92,10000.0,3,0,0,0,0
1,0,2,28.0,0.0,88.92,10000.0,3,0,0,0,0
0,0,1,27.9,0.0,91.09,10000.0,3,0,0,0,0
1,0,1,27.9,0.0,91.09,10000.0,3,0,0,0,0
0,0,2,26.0,0.0,94.23,10000.0,2,0,0,0,0
1,0,2,26.0,0.0,94.23,10000.0,2,0,0,0,0
0,0,2,26.5,0.0,93.01,10000.0,2,0,1,0,0
1,1,2,26.5,0.0,93.01,10000.0,2,0,1,0,0
0,1,2,26.5,0.0,93.01,10000.0,2,0,1,0,0
1,1,2,26.5,0.0,93.01,10000.0,2,0,1,0,0
0,0,1,28.8,0.0,81.42,10100.0,2,0,0,0,0
1,0,1,28.8,0.0,81.42,10100.0,2,0,0,0,0
0,0,2,28.0,0.0,83.79,10000.0,2,0,0,0,0
1,0,2,28.0,0.0,83.79,10000.0,2,0,0,0,0
0,0,1,27.0,0.0,94.28,10000.0,2,0,0,0,0
1,0,1,27.0,0.0,94.28,10000.0,2,0,0,0,0
0,0,2,29.4,0.0,83.34,10100.0,2,0,1,0,0
1,0,2,29.4,0.0,83.34,10100.0,2,0,1,0,0
0,1,2,28.0,0.0,88.92,10000.0,2,0,1,0,0
1,1,2,28.0,0.0,88.92,10000.0,2,0,1,0,0
0,0,0,27.0,0.0,94.28,10000.0,2,0,0,0,0
1,0,0,27.0,0.0,94.28,10000.0,2,0,0,0,0
0,0,1,27.9,0.0,90.24,10000.0,2,0,0,0,0
1,0,1,27.9,0.0,90.24,10000.0,2,0,0,0,0
0,0,1,29.0,0.0,79.06,10000.0,1,0,0,0,0
1,0,1,29.0,0.0,79.06,10000.0,1,0,0,0,0
0,0,3,28.0,0.841,85.19,10000.0,1,0,1,1,1
1,1,3,28.0,0.841,85.19,10000.0,1,0,1,1,1
0,1,3,28.0,0.841,85.19,10000.0,1,0,1,1,1
1,1,3,28.0,0.841,85.19,10000.0,1,0,1,1,1
0,0,1,28.3,0.06,85.01,10000.0,1,0,0,1,0
1,0,1,28.3,0.06,85.01,10000.0,1,0,0,1,0
0,0,1,30.0,0.0,79.2,10000.0,1,0,0,0,0
1,0,1,30.0,0.0,79.2,10000.0,1,0,0,0,0
0,0,1,27.0,0.0,94.28,5000.0,1,0,0,0,0
1,0,1,27.0,0.0,94.28,5000.0,1,0,0,0,0
0,1,1,27.4,0.0,89.65,10000.0,1,0,1,0,0
1,0,1,27.4,0.0,89.65,10000.0,1,0,1,0,0
0,1,1,28.0,0.0,83.79,10000.0,1,0,1,0,0
1,0,1,28.0,0.0,83.79,10000.0,1,0,1,0,0
0,0,1,25.0,0.0,94.19,7000.0,1,0,0,0,0
1,0,1,25.0,0.0,94.19,7000.0,1,0,0,0,0
0,0,3,25.4,0.27,94.89,9500.0,1,0,0,1,0
1,0,3,25.4,0.27,94.89,9500.0,1,0,0,1,0
0,0,0,29.0,0.0,88.99,8000.0,0,0,0,0,0
1,0,0,29.0,0.0,88.99,8000.0,0,0,0,0,0
0,1,2,28.5,0.0,89.59,10000.0,0,0,1,0,0
1,1,2,28.5,0.0,89.59,10000.0,0,0,1,0,0
0,1,2,28.5,0.0,89.59,10000.0,0,0,1,0,0
1,1,2,28.5,0.0,89.59,10000.0,0,0,1,0,0
0,0,2,28.7,0.0,89.22,10000.0,0,0,0,0,0
1,0,2,28.7,0.0,89.22,10000.0,0,0,0,0,0
0,0,2,29.0,0.0,83.9,10000.0,0,0,0,0,0
1,0,2,29.0,0.0,83.9,10000.0,0,0,0,0,0
0,0,1,27.0,0.0,88.84,9000.0,0,0,0,0,0
1,0,1,27.0,0.0,88.84,9000.0,0,0,0,0,0
0,0,1,26.7,0.18,94.68,9400.0,0,0,1,1,1
1,0,1,26.7,0.18,94.68,9400.0,0,0,1,1,1
0,1,1,27.0,0.0,94.28,6000.0,0,0,1,0,0
1,1,1,27.0,0.0,94.28,6000.0,0,0,1,0,0
0,0,1,26.0,0.0,100.0,7000.0,0,0,0,0,0
1,0,1,26.0,0.0,100.0,7000.0,0,0,0,0,0
0,0,3,26.4,0.781,95.1,8900.0,0,0,0,1,0
1,0,3,26.4,0.781,95.1,8900.0,0,0,0,1,0
0,0,2,25.0,0.0,94.19,10000.0,6,0,0,0,0
1,0,2,25.0,0.0,94.19,10000.0,6,0,0,0,0
0,0,2,26.5,0.0,90.17,10100.0,6,0,1,0,0
1,0,2,26.5,0.0,90.17,10100.0,6,0,1,0,0
0,0,2,26.5,0.0,90.17,10100.0,6,0,1,0,0
1,0,2,26.5,0.0,90.17,10100.0,6,0,1,0,0
0,0,2,29.1,0.0,78.11,10000.0,6,0,0,0,0
1,0,2,29.1,0.0,78.11,10000.0,6,0,0,0,0
0,0,0,32.0,0.0,70.66,10000.0,6,0,0,0,0
1,0,0,32.0,0.0,70.66,10000.0,6,0,0,0,0
0,0,0,33.0,0.0,70.84,10000.0,6,0,0,0,0
1,0,0,33.0,0.0,70.84,10000.0,6,0,0,0,0
0,1,2,32.4,0.0,75.19,10000.0,6,0,1,0,0
1,0,2,32.4,0.0,75.19,10000.0,6,0,1,0,0
0,1,2,32.0,0.0,79.47,10000.0,6,0,1,0,0
1,1,2,32.0,0.0,79.47,10000.0,6,0,1,0,0
0,0,0,28.0,0.0,88.92,10000.0,6,0,0,0,0
1,0,0,28.0,0.0,88.92,10000.0,6,0,0,0,0
0,0,2,28.4,0.0,94.74,10000.0,6,0,0,0,0
1,0,2,28.4,0.0,94.74,10000.0,6,0,0,0,0
0,0,0,30.0,0.0,89.07,7000.0,5,0,0,0,0
1,0,0,30.0,0.0,89.07,7000.0,5,0,0,0,0
0,0,2,30.9,0.0,80.02,16000.0,5,0,1,0,0
1,0,2,30.9,0.0,80.02,16000.0,5,0,1,0,0
0,0,2,30.9,0.0,80.02,16000.0,5,0,1,0,0
1,0,2,30.9,0.0,80.02,16000.0,5,0,1,0,0
0,1,2,34.4,0.0,66.97,9600.0,5,0,0,0,0
1,0,2,34.4,0.0,66.97,9600.0,5,0,0,0,0
0,1,0,35.0,0.0,67.18,10000.0,5,0,0,0,0
1,0,0,35.0,0.0,67.18,10000.0,5,0,0,0,0
0,1,2,37.0,0.0,60.18,10000.0,5,0,0,0,0
1,0,2,37.0,0.0,60.18,10000.0,5,0,0,0,0
0,1,1,34.7,0.0,59.4,10100.0,5,0,1,0,0
1,1,1,34.7,0.0,59.4,10100.0,5,0,1,0,0
0,1,1,24.0,0.0,100.0,10000.0,5,0,1,0,0
1,1,1,24.0,0.0,100.0,10000.0,5,0,1,0,0
0,0,2,25.0,0.0,94.19,10000.0,5,0,0,0,0
1,0,2,25.0,0.0,94.19,10000.0,5,0,0,0,0
0,0,2,26.0,0.0,88.04,10000.0,5,0,0,0,0
1,0,2,26.0,0.0,88.04,10000.0,5,0,0,0,0
0,0,0,29.0,0.0,88.99,10000.0,4,0,0,0,0
1,0,0,29.0,0.0,88.99,10000.0,4,0,0,0,0
0,0,2,30.1,0.0,84.74,9900.0,4,0,1,0,0
1,0,2,30.1,0.0,84.74,9900.0,4,0,1,0,0
0,0,2,30.1,0.0,84.74,9900.0,4,0,1,0,0
1,0,2,30.1,0.0,84.74,9900.0,4,0,1,0,0
0,0,2,33.8,0.0,65.9,10100.0,4,0,0,0,0
1,0,2,33.8,0.0,65.9,10100.0,4,0,0,0,0
0,0,2,35.0,0.0,67.18,10000.0,4,0,0,0,0
1,0,2,35.0,0.0,67.18,10000.0,4,0,0,0,0
0,0,2,36.0,0.0,59.96,10000.0,4,0,0,0,0
1,0,2,36.0,0.0,59.96,10000.0,4,0,0,0,0
0,1,2,37.1,0.0,53.08,10100.0,4,0,1,0,0
1,0,2,37.1,0.0,53.08,10100.0,4,0,1,0,0
0,1,0,35.0,0.0,59.73,10000.0,4,0,1,0,0
1,1,0,35.0,0.0,59.73,10000.0,4,0,1,0,0
0,0,0,33.0,0.0,70.84,7000.0,4,0,0,0,0
1,0,0,33.0,0.0,70.84,7000.0,4,0,0,0,0
0,0,2,33.0,0.0,69.33,10000.0,4,0,0,0,0
1,0,2,33.0,0.0,69.33,10000.0,4,0,0,0,0
0,0,2,28.0,0.0,94.32,4000.0,3,0,0,0,0
1,0,2,28.0,0.0,94.32,4000.0,3,0,0,0,0
0,0,2,28.8,0.0,90.74,17400.0,3,0,1,0,0
1,0,2,28.8,0.0,90.74,17400.0,3,0,1,0,0
0,1,2,28.8,0.0,90.74,17400.0,3,0,1,0,0
1,1,2,28.8,0.0,90.74,17400.0,3,0,1,0,0
0,0,2,33.1,0.0,67.84,10100.0,3,0,0,0,0
1,0,2,33.1,0.0,67.84,10100.0,3,0,0,0,0
0,0,0,35.0,0.1,63.36,10000.0,3,0,0,1,0
1,0,0,35.0,0.1,63.36,10000.0,3,0,0,1,0
0,0,0,36.0,0.0,53.26,10000.0,3,0,0,0,0
1,0,0,36.0,0.0,53.26,10000.0,3,0,0,0,0
0,0,2,35.7,0.0,53.71,17400.0,3,0,1,0,0
1,0,2,35.7,0.0,53.71,17400.0,3,0,1,0,0
0,1,0,36.0,0.0,53.26,10000.0,3,0,1,0,0
1,1,0,36.0,0.0,53.26,10000.0,3,0,1,0,0
0,0,0,34.0,0.0,63.15,10000.0,3,0,0,0,0
1,0,0,34.0,0.0,63.15,10000.0,3,0,0,0,0
0,0,2,31.7,0.0,73.8,10000.0,3,0,0,0,0
1,0,2,31.7,0.0,73.8,10000.0,3,0,0,0,0
0,0,1,28.0,0.0,100.0,9000.0,2,0,0,0,0
1,0,1,28.0,0.0,100.0,9000.0,2,0,0,0,0
0,0,2,29.0,0.06,92.71,10100.0,2,0,1,1,1
1,1,2,29.0,0.06,92.71,10100.0,2,0,1,1,1
0,1,2,29.0,0.06,92.71,10100.0,2,0,1,1,1
1,1,2,29.0,0.06,92.71,10100.0,2,0,1,1,1
0,0,2,30.5,0.0,83.29,10100.0,2,0,0,0,0
